PENJUALAN_2021;PENJUALAN_2020;RATIO_BEBAN-PENJUALAN_2021;RATIO_BEBAN-PENJUALAN_2020;SUMBER_LABA_UTAMA_2021;SUMBER_LABA_UTAMA_2020;LABA_RUGI_2021;LABA_RUGI_2020;LIABILITAS_2021;LIABILITAS_2020;ASET_2021;ASET_2020;KAS_2021;KAS_2020;Performa
63849003;72545144;0,023332176;0,989867934;Bidang Usaha;Bidang Usaha;18584445,84;2992492,403;46280446;27922183;124441551;137361086;17364348;23080362;buruk
85117270;96664978;0,988408505;0,954056966;Bidang Usaha;Bidang Lain ;46264566,96;33526629,99;85636971;53712309;136954187;138496717;1841545;10691216;buruk
80287736;91108195;0,184060388;0,549418027;Bidang Lainnya;Bidang Lainnya;51671181,55;30429076,75;80500719;88695412;136637821;144120017;29424276;37873209;buruk
80884621;91776721;0,864493688;0,391431222;Bidang Usaha;Bidang Usaha;19196121,18;-24133122;56895939;67595138;159454405;157116000;23929580;33746693;buruk
70445866;79649724;0,049035978;0,455662331;Bidang Lainnya;Bidang Lainnya;34724148,8;34998287,27;85390192;47696871;144053049;152456785;14012717;23864128;buruk
72078178;81435787;0,520687017;0,672514215;Bidang Usaha;Bidang Usaha;2916079,05;28887963,18;51003036;21369318;131362644;157195741;12806229;18689445;buruk
79906444;90047512;0,85383031;0,90709352;Bidang Lainnya;Bidang Lainnya;23893859,22;33239194,64;80654228;42087913;158745379;157881154;23095537;32035087;buruk
70729397;79222639;0,29567306;0,209042549;Bidang Usaha;Bidang Usaha;15291156,7;48171119,91;33438016;25202749;131768222;134063489;29651000;36160025;buruk
62383502;69737094;0,065110483;0,662876893;Bidang Usaha;Bidang Usaha;38456571,12;47400353,58;54987407;34672304;153804022;133363411;3861557;12838895;buruk
64361313;71935536;0,548205933;0,194951277;Bidang Lainnya;Bidang Lainnya;15952814,35;45311011,77;36961815;33271531;144841877;124532450;16356154;23024029;buruk
60716593;67705783;0,883584335;0,247248643;Bidang usaha;Bidang usaha;33324130,68;10551375,97;97472289;95692745;137389129;140794426;29841789;37345988;buruk
51001535;56693850;0,68740389;0,529925584;Bidang Usaha;Bidang Usaha;6789662,304;21703320,23;22375582;96563689;157294959;135499666;4035645;10966758;buruk
72264746;80233955;0,261788016;0,370166249;Bidang Usaha;Bidang Usaha;46960972,76;32650896,87;52000424;86021761;141115139;146166792;25415635;31707549;buruk
71037193;78865785;0,05884612;0,295364553;Bidang Lainnya;Bidang Usaha;26533269,24;44602246,43;33158508;57479106;138047032;157342627;16574513;23731862;buruk
56371809;62578604;0,386401652;0,687848921;Bidang Usaha;Bidang Usaha;20179552,18;26355119,96;71295883;65451715;134242281;139559156;10042875;16367441;buruk
77676864;86136280;0,767982121;0,624629122;Bidang Usaha;Bidang Lain ;19720602,05;-20512021,57;48800496;72094679;134964151;135812703;2596212;12021179;buruk
56723719;62849562;0,027813614;0,190067016;Bidang Usaha;Bidang Usaha;5461433,513;40261718,6;73670445;91472057;145197690;157794966;29210116;38870361;buruk
88737754;98207734;0,233335498;0,688281716;Bidang usaha;Bidang usaha;37111276,07;-18649652,63;56878892;57626673;130287597;141128935;5044177;14939275;buruk
73285360;80826861;0,605226182;0,296090091;Bidang Lainnya;Bidang Usaha;50477004,08;-2504164,141;96696161;85174179;125495791;141308783;18750548;28482689;buruk
53504654;59001901;0,368111076;0,142221635;Bidang usaha;Bidang usaha;21495831,1;-7290390,582;97208217;66444768;157696928;139356191;19256363;27777002;buruk
89720765;98931558;0,494477688;0,344730463;Bidang usaha;Bidang usaha;55140677,33;46844038,98;34201351;41365785;152798418;134337991;10370743;18995472;buruk
58355784;64093058;0,009432298;0,712408524;Bidang usaha;Bidang usaha;8748037,3;-11729376,85;24324211;38087158;150233858;139969743;5974286;11628669;buruk
68975927;75711888;0,140148021;0,981341415;Bidang Usaha;Bidang Usaha;17135502,49;12086762,26;76197810;87927991;137117082;156345486;25114141;30670659;buruk
71008122;77934347;0,792552014;0,480212803;Bidang usaha;Bidang usaha;988422,598;18391786,03;40889349;20039450;159406874;154920765;2404401;11578492;buruk
54653306;59911960;0,591231421;0,413820802;Bidang Usaha;Bidang Usaha;17272694,21;39921773,07;45925346;83638237;143597578;124807944;21852314;29954639;buruk
81168206;88902478;0,446831385;0,588160264;Bidang Lainnya;Bidang Usaha;33751438,78;10445385,74;86334693;92891931;129416742;132659637;19282452;27107413;buruk
79436811;86786278;0,757850488;0,910445442;Bidang Usaha;Bidang Usaha;6844033,916;21360467,23;59822151;89865992;128560562;128381450;23914861;31359402;buruk
51443888;56096763;0,298439504;0,714701923;Bidang Lainnya;Bidang Lainnya;17183923,74;25063366,37;56005171;37050254;152439527;120216274;17627403;26643276;buruk
78954541;86092642;0,623213159;0,234906835;Bidang usaha;Bidang usaha;12979806,77;17047408,84;98352680;43709834;148600033;152733011;18982840;25282125;buruk
59416778;64782206;0,036866157;0,791887264;Bidang Lainnya;Bidang Usaha;14444014,45;31350853,4;62137491;91832938;155295088;142934663;5967574;13435121;buruk
76074908;82921058;0,225446735;0,724405138;Bidang usaha;Bidang usaha;29940437,47;47966126,6;65363780;30443099;120786201;126911350;23381450;32109435;buruk
66964292;72985612;0,356248438;0,958513003;Bidang Usaha;Bidang Usaha;6224398,754;4419047,704;78473740;78549533;121508877;126861589;18613697;26706406;buruk
61027311;66437233;0,699856203;0,698511436;Bidang Usaha;Bidang Usaha;16508826,11;-6771450,705;96117561;26930331;140477290;150500152;23257160;33075669;buruk
84356029;91515619;0,841889154;0,711853505;Bidang usaha;Bidang usaha;57782171,67;35541613,4;64295278;39093554;158726689;151134173;29614844;37809832;buruk
58240167;63020565;0,287717714;0,138241098;Bidang usaha;Bidang Lainnya;17206270,25;-11114439;43727961;70592836;150535024;135227342;12188375;19139511;buruk
64793822;70021860;0,90780283;0,267501097;Bidang usaha;Bidang usaha;10862,75793;44208732,02;87411296;52247093;127413312;126228965;5307779;10788835;buruk
55560474;59944063;0,306717895;0,694150781;Bidang Usaha;Bidang Usaha;34368844,65;-5455552,481;62759504;83620993;126921301;139905139;3613398;12842564;buruk
55749901;59724325;0,477434716;0,830755187;Bidang Usaha;Bidang Usaha;17956749,38;14350830,74;64026217;81550325;136925704;151935707;125897;10106719;buruk
82887614;88693363;0,646849589;0,145923882;Bidang usaha;Bidang usaha;43227387,6;45166236,26;26110758;91315690;154873920;138568706;22947700;30006331;buruk
92779966;99191435;0,929043488;0,135315015;Bidang Usaha;Bidang Usaha;29269014,5;64797950,32;38501808;88229844;159856339;120474886;9826098;19119497;buruk
52754719;56391950;0,72116055;0,479956045;Bidang Usaha;Bidang Usaha;31412282,8;35797751,81;79539914;33692345;156889666;139866170;8456306;17626086;buruk
83823382;89507568;0,084922854;0,884760978;Bidang Usaha;Bidang Usaha;30852601,03;31452734,59;30347236;65042972;145146308;143482249;5770017;10923091;buruk
79881772;85262204;0,073903769;0,976077672;Bidang Usaha;Bidang Usaha;35830327,21;16853010,63;82347556;89855330;153725290;154858069;27942476;33412299;buruk
57817501;61593819;0,215816716;0,013801619;Bidang Usaha;Bidang Usaha;27667742,04;27812813,13;36218167;38570919;145085286;137782856;25053465;33284753;buruk
50741872;54001767;0,12308654;0,863972729;Bidang usaha;Bidang usaha;5224241,507;19442902,32;61285601;71120921;123872554;136245914;18611707;23896725;buruk
84819707;90216885;0,472878744;0,194315949;Bidang Usaha;Bidang Usaha;5273227,83;32169568,3;91651343;71532991;141224089;158015359;10021106;15921095;buruk
63771587;67776624;0,335244051;0,427590272;Bidang Usaha;Bidang Usaha;33929855,67;40681039,07;54566187;21830372;156284487;158157943;7513825;13898393;buruk
67410257;71544193;0,606022833;0,139661135;Bidang Usaha;Bidang Usaha;14576418,33;26471566,08;32559854;75434631;153813044;124680599;30580647;38051231;buruk
60882900;64533146;0,994581979;0,694013711;Bidang usaha;Bidang usaha;41751621,05;-8130917,722;60548566;94114736;122796485;150255589;15420372;20630975;buruk
58692688;62080098;0,109774409;0,634850131;Bidang Usaha;Bidang Usaha;14635232,27;7798539,126;91328791;65445474;139760859;141096986;15780252;22769584;buruk
94481879;99526743;0,895204864;0,902724147;Bidang Usaha;Bidang Usaha;36911800,13;32546948,89;95817599;67783063;126347260;142587609;4674302;12653308;buruk
55700841;58613562;0,397549395;0,306877153;Bidang Usaha;Bidang Usaha;12197042,07;5389132,628;27868062;70382223;152169228;139723926;8578453;18202469;buruk
54942206;57780882;0,292935552;0,183620257;Bidang Usaha;Bidang Usaha;19474557,84;-12801236,21;63099268;59705883;151595787;133975970;19164304;28296405;buruk
92171129;96576085;0,075505617;0,387728804;Bidang Usaha;Bidang Usaha;35707482,74;55268521,25;98766541;22806369;156064898;133242954;24283405;29553350;buruk
75715827;79259947;0,751696768;0,494356717;Bidang usaha;Bidang usaha;47782746,02;362667,4865;30279595;72440084;136948631;153258180;6393764;16347335;buruk
93475211;97777949;0,843242999;0,058871743;Bidang Usaha;Bidang Usaha;6415693,885;41013966,17;90828583;77365099;137698913;144552029;7498594;16405672;buruk
67131219;70058112;0,694299176;0,349045816;Bidang Lainnya;Bidang Usaha;40440574,3;1858320,966;26038897;83842266;126408465;128620121;15006149;20209290;buruk
56045824;58369140;0,439074051;0,150471269;Bidang Lainnya;Bidang Lainnya;38450468,13;29564971,05;80618399;98998679;136284935;120433234;13348159;20653943;buruk
74453805;77380940;0,927123429;0,611300253;Bidang Usaha;Bidang Usaha;5108127,442;34644852,3;36668392;48027142;150939132;148771002;27380062;32433166;buruk
75176074;78120650;0,012600773;0,228222783;Bidang Usaha;Bidang Usaha;27703587,27;-8383444,207;41726029;26781825;144444082;137645251;23539527;31280167;buruk
76612082;79580967;0,337550667;0,374169468;Bidang Usaha;Bidang Usaha;14770506,83;36769152,31;64003869;74375252;157045237;147733585;14325235;24136624;buruk
75672879;78561276;0,641182576;0,455940306;Bidang usaha;Bidang usaha;1365510,406;24836049,89;63888659;55947627;157972451;145752685;30177519;36860379;buruk
62155272;64513102;0,25408249;0,66769636;Bidang Lainnya;Bidang Lainnya;9446074,154;734713,8705;38937372;35453509;134373706;149158125;15156855;23399000;buruk
93379868;96759478;0,998468437;0,35653053;Bidang Usaha;Bidang Usaha;27241174,77;13903541,81;82894909;69156157;122677575;123213666;26674607;35633939;buruk
82287911;85253322;0,957297355;0,478373715;Bidang Usaha;Bidang Usaha;20334975,5;19791245,35;31948463;24030548;145167556;139380743;5540174;13772826;buruk
93483053;96534364;0,025329731;0,449310866;Bidang usaha;Bidang usaha;17949774,13;-4175794,98;89099866;65846709;132153937;132859869;20496220;30305408;buruk
80973755;83571312;0,233518069;0,393277513;Bidang Usaha;Bidang Usaha;9985045,47;30617473,7;81877435;58402818;131361087;147720638;28017138;34255120;buruk
94429750;97454659;0,359624399;0,905423753;Bidang usaha;Bidang usaha;7255043,736;998511,5921;52765514;58336651;153394706;145336097;4972106;12113635;buruk
56992977;58698740;0,569740707;0,198235938;Bidang Usaha;Bidang Usaha;26608801,57;19716085,23;70770323;54835524;137149000;143501620;11715447;19164809;buruk
59143745;60703421;0,275780151;0,611254749;Bidang Usaha;Bidang Usaha;25225489,91;-9052992,609;49242253;58927095;157780643;127929051;33514019;39687732;buruk
56574384;58040143;0,851907654;0,810987009;Bidang Usaha;Bidang Usaha;2694255,701;31766802,45;46539092;56151196;155154636;121621126;7437364;12481197;buruk
67873121;69308226;0,681281439;0,74186939;Bidang usaha;Bidang usaha;20271683,39;-7899497,1;82575256;75572457;139781834;154214964;15021316;23153910;buruk
81702773;83258291;0,931976025;0,284156407;Bidang Usaha;Bidang Usaha;29795164,69;37186144,95;69516251;22549415;132542622;142469468;5202811;10751056;buruk
73829212;75103283;0,738158091;0,606019933;Bidang Lainnya;Bidang Lainnya;45534045,45;-15305118,47;97793921;36202394;136200386;120853004;25516744;32244550;buruk
71872579;73053883;0,994075186;0,611345413;Bidang Usaha;Bidang Usaha;16079771,17;-5041629,61;71453914;24114696;151505755;154507211;5885431;13956303;buruk
68031524;69144595;0,080071407;0,867900085;Bidang usaha;Bidang usaha;1933865,695;23668041,72;40881679;96503314;136755531;140013747;10781068;20696683;buruk
55361525;56259212;0,10528097;0,353646055;Bidang Usaha;Bidang Usaha;506869,6037;-3147073,647;54971807;65895322;148260568;127615388;32413163;39338028;buruk
94475310;95785731;0,19143611;0,625141378;Bidang usaha;Bidang usaha;43468793,47;35296858,79;92047602;20603950;134992825;124307451;18307256;27435763;buruk
63510044;64351758;0,652826161;0,419589962;Bidang Usaha;Bidang Usaha;35136490,19;-13279942,97;55684918;69442176;129442618;123086574;20023562;25131003;buruk
66577922;67418649;0,145309863;0,397340284;Bidang Lainnya;Bidang Lainnya;21597670,15;35752348,37;28855471;39982868;129294669;141850205;33828209;39611391;buruk
87458907;88109635;0,296902762;0,839649842;Bidang Usaha;Bidang Usaha;20722048,4;-17940502,04;36612911;51259822;159016812;144480636;29444025;39041608;buruk
54976853;55343332;0,551447342;0,549181746;Bidang Lainnya;Bidang Usaha;25975620,87;-3417235,869;33171763;60728380;151641545;144368933;10653178;16263382;buruk
73255099;73743025;0,163635318;0,174022648;Bidang usaha;Bidang usaha;48241788,6;13359138,48;56144150;80422102;131290175;144686880;7379196;14839569;buruk
57004592;57339240;0,309477633;0,442768972;Bidang usaha;Bidang usaha;11120928,33;-4502129,279;83792253;92456804;122584857;134616102;18377959;28018920;buruk
80197428;80558714;0,72882684;0,953245088;Bidang Usaha;Bidang Usaha;22284467,75;38154891,38;83401307;39837709;153307551;158630053;3897322;10695539;buruk
58495165;58745407;0,346191586;0,881819437;Bidang Usaha;Bidang Usaha;37910899,8;34049706,46;95425370;89087623;121028202;132945650;11204337;18635838;buruk
85743410;85759192;0,73233243;0,664243842;Bidang Lainnya;Bidang Lainnya;33673586,24;43305142,09;37303968;68827372;132295491;134611191;16790710;23003640;buruk
92097449;91971984;0,612147123;0,693897596;Bidang usaha;Bidang usaha;14127655,62;59544574,35;85485374;31903775;157548971;128123956;30868843;36089266;buruk
55572233;55430545;0,369820226;0,155649333;Bidang Usaha;Bidang Usaha;15050426,34;-2774349,92;57492215;49579203;142872658;141868203;8725605;18589938;buruk
88618317;88272320;0,120788238;0,607604688;Bidang usaha;Bidang Lainnya;11618932,88;60162187,24;51926624;72960280;151519715;158500612;25627013;33510356;buruk
78725352;78351049;0,692358238;0,896973874;Bidang Usaha;Bidang Usaha;33002756,81;47566114,03;73737614;92543279;158030539;154721658;3825416;10212974;buruk
65533883;60616200;0,201350661;0,003172931;Bidang usaha;Bidang usaha;19556674,49;9656953,194;65739350;23170016;130760306;121695680;19198884;28702446;buruk
92230055;85018919;0,489154806;0,009403981;Bidang Usaha;Bidang Usaha;3583755,445;28023344,42;21098176;37056021;123382762;141911681;19971446;28583278;buruk
97663634;83879598;0,99817134;0,020884265;Bidang usaha;Bidang Lainnya;32464383,97;24295254,86;45279244;26386088;142723632;141382102;21507496;31079356;buruk
98067438;57691425;0,443552492;0,01234002;Bidang Lainnya;Bidang Usaha;55023151,95;-15248646,28;79491320;98275410;127399141;157281697;26987589;32529027;buruk
72567761;55328333;0,904203095;0,029878917;Bidang Usaha;Bidang Usaha;13288672,26;4280690,894;77129442;74839209;131667161;137145497;22111859;30126326;buruk
85495733;79182521;0,582410146;0,026033262;Bidang Usaha;Bidang Usaha;37025789,36;31010593,24;72223336;74224662;129426940;122245914;30274947;37574151;buruk
81216033;57036199;0,912350849;0,045999761;Bidang usaha;Bidang usaha;33304918,15;3050391,525;99541499;38485208;122479987;135309959;19503666;25359062;buruk
65937196;50978647;0,526013167;0,028391657;Bidang Usaha;Bidang Lain ;25445943,47;-4713977,85;39220988;37545755;140857454;144239941;32045565;39384331;buruk
70748576;66848041;0,760370471;0,048394929;Bidang Lainnya;Bidang Lainnya;18010118,03;18495992,25;50624732;82876826;159865263;121506011;8469776;16844509;buruk
88032888;86303851;0,49149117;0,042742279;Bidang usaha;Bidang usaha;3721878,754;7806471,818;81578905;25385917;130755853;135700518;23130962;33029942;buruk
70927390;64947664;0,854389205;0,07480012;Bidang usaha;Bidang usaha;18653877,5;21346673,59;87385057;42955890;121283615;158550925;28921458;36223382;buruk
94675345;75036392;0,745032149;0,065331593;Bidang usaha;Bidang usaha;4190124,999;23051214,02;66791316;56253060;154135157;128077277;18055445;24126528;buruk
94746546;59825514;0,206779489;0,018278687;Bidang usaha;Bidang Lainnya;57365231,61;31212170,64;96621561;98894566;156377329;159246509;28898263;37791394;buruk
82869073;71028771;0,722209289;0,071852143;Bidang usaha;Bidang usaha;8043887,629;6023449,271;20492514;75902631;154941005;120302236;12376973;19804745;buruk
62796815;51846114;0,429777561;0,044670068;Bidang Usaha;Bidang Usaha;35309352,79;16755657,95;37106774;43872193;158702998;158583479;19584686;26592869;buruk
56021467;51932482;0,550377588;0,05783698;Bidang Usaha;Bidang Usaha;37982151,1;-8253829,702;90861860;95193849;143412922;147639745;21137609;26210057;buruk
79265661;56133963;0,474289688;0,05067386;Bidang Usaha;Bidang Usaha;1981643,965;24864219,37;78423737;71745072;121794674;153216354;11187528;20736711;buruk
97707679;95888479;0,130268758;0,017639443;Bidang Usaha;Bidang Usaha;4886675,155;48938187,98;74292863;54689363;140280466;153682484;12855171;19292757;buruk
91481986;70689777;0,93124405;0,142269257;Bidang usaha;Bidang usaha;30085042,08;8141646,52;26198208;37635302;153312633;140381340;28344038;35305039;buruk
52806727;50041191;0,407170988;0,062473408;Bidang Usaha;Bidang Usaha;30556156,25;5085821,143;27222337;59681580;153168787;129114585;3447599;12954038;buruk
73513118;70220670;0,531588385;0,082400317;Bidang usaha;Bidang usaha;27407239,45;18206185,86;67582894;39720536;125147726;139549301;20222682;28343758;buruk
97128645;89496170;0,612105401;0,106632717;Bidang Usaha;Bidang Usaha;45616436,62;58212901,52;60159143;90441508;149633344;126490899;10331219;18961089;buruk
91851796;85304053;0,777839173;0,136419654;Bidang Usaha;Bidang Usaha;21883654,12;-11189647,55;45879845;92690241;148301593;158629361;12540782;21374016;buruk
